user_id	jobroles	career_level	discipline_id	industry_id	country	region	experience_n_entries_class	experience_years_experience	experience_years_in_current	edu_degree	edu_fieldofstudies
36746	0	3	6	20	de	7	3	4	2	1	2,9
36782	4284901,76751	5	0	0	de	0	1	3	3	0	
36991	3370475	4	0	1	de	1	1	7	5	0	
37118	1798516	4	0	0	de	0	3	5	1	2	
37133	2980907,3737229,1851239	0	0	0	de	0	1	4	3	2	8
37259	0	3	0	0	de	0	3	7	0	0	3
37287	502342	0	0	14	de	13	3	6	4	2	8,7
37328	3404483	0	0	20	de	9	1	5	5	0	
37585	412919	0	0	21	de	9	3	4	2	2	8
37621	3854353,1857995	NULL	0	0	de	0	3	3	2	1	5
37629	502342,4546220	4	7	21	at	0	3	4	2	2	
37730	2632767,3836325,2351400	3	0	14	de	7	2	7	4	2	
37845	0	0	0	6	at	0	3	4	2	0	
37914	4406389	3	0	8	de	9	1	4	4	0	
37941	3079492,1890945	NULL	0	0	de	1	3	5	1	2	3
38099	16669,1581843	0	0	2	non_dach	0	3	5	4	3	8
38104	502342,4182900,1248479	3	0	0	de	0	3	4	1	0	
38258	444534	3	0	11	de	1	2	4	3	2	5,2,7
38263	3836325	3	0	0	de	0	3	6	1	0	8
38287	2978502	3	3	1	de	0	2	3	2	0	
38353	4545549	0	0	12	de	10	2	2	2	0	
38399	299329,3451271,411627	6	2	14	de	2	3	7	5	2	2,8
38527	76887,3170691	0	0	0	de	0	1	4	3	2	
38672	3432139	3	7	5	de	6	3	5	2	2	
38736	2255172	0	0	18	de	1	3	3	1	1	
38825	3198419,654490,2262224,3119985	4	2	21	de	2	2	6	3	2	
39155	4284901	0	0	14	at	0	1	0	0	3	
39237	0	NULL	0	0	de	9	3	5	0	0	
39392	4284901,3267961	6	12	16	ch	0	2	4	2	0	
39405	0	NULL	0	0	at	0	3	5	0	0	
39503	4284901,1549791	0	0	23	de	1	1	7	7	0	8
39684	1549791,315526	6	2	14	de	9	3	5	3	2	3
39753	622035	0	0	0	de	0	2	3	1	0	
39793	0	0	3	8	de	5	2	5	4	0	
39808	1179799,2690571	3	0	0	de	0	2	5	3	2	8
39950	4499478,3689751	4	0	0	de	0	1	3	3	0	
40665	0	0	0	14	de	5	3	7	2	0	
40723	0	0	0	3	de	0	1	0	0	0	
40767	1799170	4	0	0	de	0	3	6	1	0	
40805	1484215	2	0	0	de	0	3	5	1	2	2
41003	901174	0	0	1	de	9	1	4	4	0	
41227	1319614	0	0	21	de	3	1	6	4	2	5
41307	512566	0	0	15	de	3	3	5	1	2	5
41375	2928384,897463	0	0	13	de	7	3	6	0	0	7
41403	2197161	NULL	0	0	de	2	3	5	1	2	3
41640	4484357,2140778,4169675,4284901	6	0	0	de	0	3	7	2	2	
41693	3432139,1072229	4	0	0	de	0	1	4	4	0	3
41908	991642	0	0	8	de	9	1	0	0	0	
41996	3404483	0	0	15	de	1	2	4	1	0	
42032	3551384	4	14	15	de	1	3	7	4	0	3
42051	0	NULL	0	0	de	1	1	0	0	1	8
42068	512566	0	0	2	non_dach	0	1	0	0	0	
42324	512566	0	0	21	non_dach	0	1	0	0	0	
42360	3045845,1099479,2050575	0	0	0	de	0	3	7	7	1	
42371	3145630,2163083,2550008	5	0	0	de	0	3	7	2	0	
42420	0	0	0	14	de	7	2	7	5	2	
42461	401445	3	0	10	de	9	1	4	4	0	3
42585	4533036	3	0	1	de	13	1	6	4	0	8
42726	4582953	3	0	22	de	3	2	5	3	3	
42821	285622	4	23	21	de	7	2	4	2	0	8
42838	3083772	0	0	0	de	0	3	3	1	1	7
42877	3482421,2993692	0	0	1	de	7	2	0	0	0	
43013	2385717,584932,4143327	4	15	9	at	0	3	5	3	0	
43099	22459,2276043	3	0	0	de	0	1	5	2	3	5
43110	3840279	4	5	9	non_dach	0	3	5	2	2	8
43198	1721379,4362983,2262224	3	0	21	de	3	2	6	4	0	3
43299	502342	0	0	13	de	2	3	4	2	2	8
43350	0	3	0	0	de	0	3	4	1	0	8
43416	0	6	0	21	at	0	2	6	2	0	5
43428	4451534,612078,154053	4	21	22	at	0	3	5	1	2	5
43484	0	NULL	0	0	de	6	2	2	0	1	8
43572	3715007	3	0	0	at	0	3	5	1	1	8,3,2
43609	726713,3500451	NULL	0	0	de	9	2	4	2	0	
43957	3715007	4	0	0	de	0	3	7	1	1	
44019	1766375	0	0	19	de	9	1	0	0	0	
44136	807663,76751	0	0	0	de	0	3	5	2	0	
44228	3081292,494116	0	0	0	de	0	2	7	3	0	
44234	4299037,3632693,4438218	2	18	9	de	2	2	4	1	0	3
44337	830909,1435493	0	0	0	de	0	3	4	1	1	
44400	494116	0	0	0	de	0	3	7	4	3	3
44428	0	NULL	0	0	de	7	3	5	0	1	8
44456	4284901	5	0	21	non_dach	0	1	7	7	0	
44475	3432139,4521727	4	0	1	de	0	3	7	4	0	3
44529	0	6	0	0	de	0	2	7	7	1	1
44543	0	0	0	14	de	6	3	7	2	0	
44628	502342,4007215,2380081,1934650,1893191,935935	4	0	0	de	0	3	5	3	2	
44635	635441	3	3	8	de	7	3	5	2	2	8,2
44652	0	NULL	0	0	de	3	1	0	0	0	
44731	4432950,2166084	0	2	1	de	10	3	4	2	2	3
44821	1697930,1890945	0	0	21	de	2	3	7	4	2	3
44842	3482421,3058924	0	0	15	de	10	3	7	2	0	
44882	76751	2	0	0	de	0	2	4	3	2	3,5
45163	3408137	2	0	21	de	2	3	4	3	1	
45246	3286409	0	0	9	de	9	3	6	2	0	
45250	3293484	3	0	0	de	0	2	5	1	0	
45360	4169675,3145630	4	0	17	ch	0	1	4	4	0	
45383	1838416	3	0	13	de	1	2	7	5	0	7
45417	4141254	0	0	21	de	3	3	7	3	0	3
45454	2317097	2	0	21	ch	0	1	5	4	0	
45516	9064	3	0	0	de	0	3	0	0	2	7,8
45595	1817260	0	0	0	de	0	2	3	2	0	
45830	0	NULL	0	0	de	4	1	0	0	2	8
45841	3418410	2	0	0	de	0	1	3	2	0	2
46223	0	3	3	15	de	9	3	4	1	0	
46294	76751,2314529	3	0	0	de	0	2	6	5	1	5,9
46648	2669401	0	0	17	de	7	2	7	4	0	
46734	3913136,2461264	4	0	1	ch	0	3	5	2	0	
46748	2280593,3729575	0	0	21	de	1	2	0	0	0	8
46811	502342	0	0	2	de	0	2	5	0	0	
46821	494116,213841	4	0	0	de	0	3	6	3	2	8,2
46858	2509936	3	9	21	de	10	3	5	2	2	4
46868	4287404,508447,4011133	2	0	0	de	0	3	4	1	1	
46991	0	NULL	0	0	de	1	2	3	0	1	
47013	3045845	3	2	21	de	9	3	4	1	1	5
47105	2912912,4284901	5	0	0	de	0	3	1	1	3	8
47222	1342939,500718,4499478,4499767,1766375	0	0	1	de	10	2	5	3	0	
47244	0	NULL	0	0	de	1	1	0	0	0	
47291	1663636,1549791,2660625,2130746,4454260	4	0	8	de	2	3	0	0	2	8
47354	1647742,2573697,1284361	NULL	0	0	de	5	2	7	4	0	5
47448	3240672,500718	3	14	8	de	1	3	6	1	0	5
47539	494116,607968	4	3	4	ch	0	3	6	1	0	
47738	502342	4	0	4	de	9	3	6	3	0	8
47744	3408137	3	0	0	de	0	3	4	1	0	5
47748	3432139	3	7	1	de	7	3	5	3	0	
47808	0	NULL	0	0	de	9	1	5	0	0	5
47818	3482421	4	0	15	de	9	2	7	4	0	
47850	4227194	3	0	5	de	2	3	5	3	2	
47905	4138763	3	8	21	de	1	3	5	1	0	4
47917	3015837	0	0	22	de	0	1	4	4	3	5
47979	4433527	0	0	1	de	6	1	0	0	0	
48051	2978502	0	0	15	de	9	3	6	1	0	
48060	502342,4226273	3	0	0	de	0	3	4	4	0	8
48242	3660692,2142758	0	0	1	de	7	3	4	1	0	
48392	1581843,1342939,3293484	4	10	21	de	1	3	5	1	2	5,8
48437	3081292	0	0	0	de	0	2	4	1	0	
48532	2337835,4432807	0	0	16	at	0	1	0	0	0	
48606	328529	4	0	2	de	6	2	7	6	0	
48770	286671	2	0	15	de	1	3	5	4	2	
48822	745768	0	0	15	de	8	2	4	0	0	
48905	4405706,744365,524518	0	0	18	de	10	2	4	2	0	8,4
49032	2527907	2	0	0	de	0	1	4	4	0	3
49148	0	NULL	0	0	at	0	1	0	0	3	5,1
49155	1549791	5	9	18	de	9	1	0	0	0	
49165	2632463	NULL	0	0	de	6	3	6	2	0	8
49249	1581843	3	0	0	de	0	2	0	0	0	
49390	2473582,4499767,2256459	3	3	1	de	6	3	6	2	0	
49579	91188	4	14	21	de	7	3	6	2	1	3
49819	635441	0	0	0	de	0	3	7	1	0	
49880	0	NULL	0	0	at	0	2	3	0	0	8
49929	2179108,1581843,3099696	3	0	10	de	9	3	5	3	1	2
50076	213841	3	13	5	de	9	3	7	3	0	
50079	3908935,3163079,4284901	0	0	18	de	7	3	6	4	0	8
50517	0	NULL	0	0	de	7	1	0	0	0	
50607	83066	0	0	7	de	2	1	0	0	0	
50617	0	NULL	0	0	ch	0	3	5	0	0	2
50806	2111897	4	0	15	de	1	2	6	3	0	
50930	3418410	0	0	21	de	4	3	4	1	1	7
50953	1508253	0	0	2	de	7	3	2	2	0	8
51035	1832204	NULL	0	0	de	7	2	2	1	1	8
51102	872212	3	0	0	de	0	3	4	1	0	
51126	2111897	0	0	21	at	0	2	4	1	0	
51330	4362983	0	0	14	non_dach	0	1	0	0	0	
51334	3553594,1696188	5	0	0	de	0	3	6	2	2	5
51361	76751	3	0	21	de	9	2	6	6	0	
51389	3432139	0	0	15	de	1	2	5	1	0	
51509	76751,4284901,4169675	6	6	11	at	0	3	5	1	0	
51536	0	NULL	0	0	de	0	1	0	0	0	
51600	4490078,3726542	6	0	0	de	0	3	4	4	0	2,8
51684	2653039,3737056,1919962	0	3	6	de	9	3	7	5	0	
51973	444534	0	0	15	de	1	3	6	1	0	
52249	1463549,996660	0	0	15	de	1	3	5	4	0	7
52296	2396399,3303501	3	10	8	de	3	3	5	2	2	
52305	996660,1302886,1342939,976185	0	0	0	de	0	3	5	2	2	5,2,8
52384	444534	0	0	0	de	0	2	3	3	2	
52442	1826305,4454260,631137,2558355,4383018	4	0	22	de	1	3	5	2	2	5
52445	1851239	0	0	0	de	0	2	3	2	2	8
52474	4546220	0	0	18	de	7	3	5	2	2	2
52482	4382786	0	0	15	de	1	1	0	0	0	
52636	524518,3737229,2580946,2915824	0	0	17	de	10	3	7	7	0	8
52793	502342	3	7	9	de	6	3	4	1	2	
52832	2870601	0	0	9	de	2	2	7	3	0	3
52881	3079492	1	0	0	de	0	1	2	2	1	8
52951	812432	3	3	1	de	9	2	5	1	0	
53155	1506826	3	0	1	at	0	2	6	4	0	
53158	154542	5	2	14	de	0	3	7	2	0	
53196	4254729,2501578	0	0	0	de	0	2	3	3	1	
53264	524518,695787,1937646	3	5	2	de	7	3	5	3	0	
53450	2518546	4	0	0	non_dach	0	1	0	0	3	3
53456	2921840,4165939	0	0	0	de	0	3	7	2	0	
53505	1601282,3482421,1581843	4	0	0	de	0	2	0	0	2	5
53638	1576827	2	0	18	de	7	1	3	3	0	
53644	1118975,3517194,2387379	0	0	18	de	1	2	5	3	0	
53677	3456869	0	14	21	de	0	2	3	1	0	
53738	2314529,3280587,3667946,1697733	3	0	5	de	9	1	4	2	0	
53875	1057841,4490078,4514735	3	0	0	de	0	3	4	3	2	8
53936	2735573	4	7	21	non_dach	0	2	4	4	0	
54043	3531097	3	0	0	de	0	2	6	1	0	8
54055	616841,4188657,3794933	0	0	0	de	0	2	3	0	0	
54291	494116	4	2	14	de	6	3	5	2	0	8
54424	1625244,3724669,3392240,500718,2144359,1620730	2	0	0	de	0	3	4	4	0	
54453	0	NULL	0	0	de	9	3	5	0	1	
54486	0	NULL	0	0	de	2	3	6	0	2	2,8
54555	3220172,3474546	3	0	0	ch	0	2	4	2	2	8,2
54624	76751	0	0	14	de	2	3	4	2	1	8
54707	412919,1662103	3	0	21	de	2	3	7	2	0	
54771	3351682	0	0	0	de	0	3	4	1	2	5
54777	0	NULL	0	0	non_dach	0	3	4	0	2	8
54806	622035	0	0	0	de	0	3	4	2	1	5
54874	63258	4	0	0	de	0	3	7	4	3	
54875	213841	3	0	0	de	0	3	7	6	2	2
54957	1427075,675557,234916	3	0	15	de	9	3	6	6	2	
54984	0	NULL	0	0	de	1	3	4	0	1	3
55127	502342	0	0	3	de	3	2	6	1	2	
55198	1667725,154053,486025,3948498,4571752,188350,2099844,612078,1636882	0	0	0	de	0	3	5	4	0	3
55206	0	0	0	3	de	9	1	0	0	0	
55250	2682049,315526,1864094	5	0	1	de	9	1	7	7	0	
55324	4490078	2	0	0	de	0	1	2	2	1	8
55347	4499767	0	0	17	de	9	1	4	4	0	
55425	3293484,3331166,604369,1832184	3	5	9	de	2	3	4	2	0	8
55484	2140778,1178357,901174	4	3	1	de	9	3	6	3	0	
55536	492263	0	0	0	de	0	1	1	1	0	
55587	0	NULL	0	0	non_dach	0	1	0	0	0	
55671	0	NULL	0	0	de	10	1	0	0	0	4
55710	1072848	0	0	16	de	9	2	4	4	1	8
55721	0	NULL	0	0	de	3	1	4	0	0	5
55754	0	NULL	0	0	de	9	3	7	0	0	8
55945	1581843,1084534,1214687,1178568	0	0	21	de	4	3	5	4	0	
56186	4284901	0	0	0	de	0	2	7	4	2	2
56667	4545549	0	0	18	de	2	1	3	1	0	8
56725	76751	0	0	14	non_dach	0	1	7	5	0	
56850	0	NULL	0	0	de	7	3	0	0	0	
56902	0	NULL	0	0	de	9	1	0	0	0	
56955	127061	3	0	18	de	7	3	6	3	0	
57007	524518,1851239	3	0	0	de	0	3	5	2	3	8
57090	4176007	3	3	15	de	9	2	4	2	0	8
57183	3145630	5	2	14	de	3	1	0	0	0	
57322	240317	3	0	7	de	9	2	7	6	0	
57428	500718,996660	4	11	21	de	2	3	6	2	2	5
57443	3370475,1637063,2380081	0	3	1	de	1	1	0	0	0	
57454	1429224	3	14	14	de	1	3	7	1	2	5
57580	1343414	0	0	18	non_dach	0	1	0	0	0	
57765	962959,187361,1508916,1697930,1477425,3916352,2112514	3	0	0	de	0	2	4	3	0	8
57846	0	NULL	0	0	de	0	1	0	0	0	
57962	3287640	0	0	8	de	0	1	0	0	0	
57965	1359719	0	0	8	de	0	1	0	0	0	
58106	1768488,744365,1678658,4216240,2169794	5	0	0	de	0	2	5	5	2	8
58205	0	0	0	1	at	0	1	7	6	0	3
58249	2555821,4408755	0	0	0	de	0	3	7	6	1	6
58252	744365,4308655,3750665,3671352	5	0	0	de	0	1	1	1	0	
58466	3908935,3794933,2427634,3954962,2585795,1118975	3	17	18	de	7	3	4	2	1	8
58523	3079492	0	0	19	de	1	3	4	2	2	8
58548	0	NULL	0	0	de	13	2	2	0	2	
58552	1766375	0	0	5	de	9	1	0	0	0	
58629	0	NULL	0	0	de	9	1	0	0	0	5
58641	3137599	0	0	18	at	0	1	0	0	0	
58707	4470114,2380081,1700319	3	3	8	de	1	1	2	2	0	
58746	1072229	NULL	0	0	de	12	3	7	0	0	
58816	745768,3768439	0	0	21	de	2	1	1	1	0	
58961	1766375,3464213	3	0	0	non_dach	0	2	3	2	2	
59069	704442	0	0	18	de	0	1	0	0	0	
59165	391975,2995613	0	0	0	de	0	2	4	3	0	
59228	4284901	0	0	14	non_dach	0	1	0	0	2	8
59262	36,4476082	3	0	0	de	0	3	7	4	2	8
59349	4007215	NULL	0	0	de	1	3	4	1	1	3
59782	882686	0	0	15	de	4	3	5	2	0	
60144	2140778,500718,1738740	4	6	8	de	1	3	5	2	2	8
60155	412919,2978502,2385717,2410898,4007215	4	3	15	de	9	3	7	2	0	
60163	1346372,154542,4284901	6	7	14	at	0	3	7	5	0	
60187	4535081,4143327,635441,1782999	4	15	1	de	6	3	5	2	0	3
60207	4141254,2616578	4	0	0	ch	0	3	7	2	0	
60239	2915824,4284901,3482421,398152	6	2	14	de	1	3	5	4	0	8
60316	2140778,4154051,2978502	0	0	4	de	2	3	5	4	2	8
60382	929899	0	0	0	de	0	1	6	6	0	6
60624	280732	0	0	8	de	9	1	0	0	0	
60850	1955236	3	0	15	de	10	3	5	4	0	
60877	1851239	3	0	0	de	0	2	3	1	2	8,5
60950	907741,2314529	4	19	23	de	7	3	5	1	1	2,7,8
60963	3145630,2140778	4	0	0	de	0	3	7	2	3	5
60966	1441262	3	0	13	de	10	3	7	6	2	
60980	0	NULL	0	0	de	10	2	4	1	0	
61234	0	NULL	0	0	de	0	1	0	0	0	
61276	4545549	5	3	21	de	2	3	7	2	0	
61278	3363389	0	0	0	de	0	2	4	2	3	2,5,7
61292	0	NULL	0	0	de	2	3	3	0	1	7
61298	1608502,2082758	4	11	21	de	2	3	6	4	0	
61421	2250095,4382786	3	0	15	de	7	3	5	1	0	6
61472	996660	0	11	15	de	2	3	6	2	2	
61512	0	NULL	0	0	de	1	3	5	0	0	2,8
61566	679416,431150	0	0	5	non_dach	0	1	0	0	0	
61663	315526,1955236	5	0	1	de	9	1	7	7	0	8,2
61739	3240672,3606263	0	0	15	de	1	3	5	2	0	
61771	1697930,4514662,2501578,4284901	4	7	2	de	7	3	7	2	0	8
61815	0	NULL	0	0	non_dach	0	1	0	0	0	6
61845	0	3	0	0	at	0	1	5	3	2	
61919	2752400,1581843,3884950	3	14	21	de	2	1	2	2	3	
61925	1959724	3	3	8	de	7	3	6	1	0	
61961	3903144,1768488	0	0	8	de	10	3	4	1	0	
62019	996660,792504,1284613	0	0	0	de	0	2	6	2	0	5,8
62029	76751	2	2	14	de	6	2	3	2	2	8
62091	0	NULL	0	0	de	0	NULL	NULL	NULL	0	
62133	3482421,4284901	0	0	11	non_dach	0	1	0	0	0	
62264	1549791	6	2	14	de	1	3	7	0	0	
62267	2396442,3079492	0	0	18	de	6	3	4	1	1	8
62401	3293484,2690571	0	0	0	de	0	3	4	2	3	
62405	3993191	2	0	0	de	0	2	4	2	1	
62453	2378915	0	0	15	de	0	1	4	3	0	
62680	412919	3	0	19	de	2	3	6	2	0	8
62741	1057841,1857995	3	0	0	de	0	3	3	2	2	
62856	1501968,1283916,494116,948139	4	0	0	non_dach	0	1	3	3	1	8
62873	0	NULL	0	0	de	6	2	5	0	1	8
63023	2865345,3768439	NULL	0	0	de	2	3	3	1	1	2
63029	4490078	3	6	1	de	0	2	4	3	2	7
63050	0	NULL	0	0	de	0	2	2	0	2	8
63136	4284901	0	0	0	de	0	2	5	0	2	2,8
63163	76751	4	7	10	at	0	3	7	4	2	
63349	1861068	3	0	2	de	1	3	6	4	0	
63470	4380932,213841	3	0	0	de	0	3	6	4	0	
63753	0	NULL	0	0	de	12	1	0	0	2	4
63844	297403,2487110	3	2	14	de	7	3	6	2	0	3
63872	1987943	2	0	0	de	0	3	5	2	0	
63898	0	NULL	0	0	de	10	3	6	0	0	
63904	0	6	0	0	ch	0	3	6	2	3	3
63917	1817704	2	0	0	de	0	1	4	4	0	8
64029	3597439	0	0	14	de	2	3	7	4	0	
64134	4225048,4451534	0	0	7	de	2	3	4	2	2	2
64153	2934219,3879497,177854	3	0	0	de	0	2	7	4	0	3
64237	1259428,4054061,1893271,3170691	0	0	2	de	7	2	5	3	2	5
64303	1549791	6	0	15	at	0	3	6	4	0	
64481	0	NULL	0	0	de	6	3	6	0	2	5
64492	655030	0	0	0	non_dach	0	3	4	0	3	5,8
64531	2314529,612078	NULL	0	0	de	4	1	2	2	1	5
64631	128836,4176007	NULL	0	0	de	7	3	4	1	0	
64665	2794172,3913136	4	0	0	de	0	2	7	6	0	
64684	128836,234916	0	0	15	at	0	1	5	5	0	
64707	0	NULL	0	0	de	7	3	7	0	0	
64935	1502529	3	3	2	de	9	2	6	3	0	
65108	4380932	0	0	23	non_dach	0	1	0	0	0	
65111	0	NULL	0	0	de	13	2	5	0	2	3
65170	4160943	3	0	0	de	0	1	3	3	1	3
65215	4480752,76751	0	2	21	de	9	2	7	2	0	
65244	0	3	0	18	de	7	3	5	2	0	
65266	2197161	0	0	0	de	0	3	7	0	2	3
65293	3293484	3	0	0	de	0	1	3	1	1	8
65329	4284901	6	0	0	de	0	2	6	6	2	2
65349	500718,1057568,3022784	0	0	19	de	0	2	6	1	0	
65359	4169675,2140778,315526	5	0	0	de	0	3	0	0	2	8
65451	635441	4	0	0	de	0	2	4	2	2	8
65592	612078,3058924	3	21	9	de	1	3	5	1	0	3
65635	76887,1441262,1576827,612078,454890	3	7	18	de	2	3	6	4	0	
65636	991642	4	0	19	de	9	2	6	3	3	
65660	2111897	0	0	8	ch	0	3	7	2	0	
65686	1138122	3	0	0	at	0	3	4	1	3	3
65856	315526,3522911,1530700	5	0	0	de	0	3	6	4	2	8
65867	897463	0	0	13	de	7	1	0	0	0	
66058	3099696,2204276,1768488	3	1	17	ch	0	2	4	1	1	7,8
66200	0	NULL	0	0	de	3	2	4	0	1	8
66217	2645137,612078,3378061	4	15	1	at	0	3	7	2	0	3
66288	3737229	0	0	20	de	0	3	4	3	0	
66492	222069	NULL	0	0	de	6	1	0	0	0	
66559	1133980	2	0	0	at	0	3	4	2	0	
66562	2955497	3	18	1	de	2	3	4	1	3	3
66727	2111897	3	0	0	de	0	2	4	1	2	8
66733	0	NULL	0	0	de	9	1	2	0	2	4
66738	3482421,3434618,1549791	0	0	0	de	0	2	6	5	1	7,3
66970	1394968	4	0	0	de	0	3	7	4	2	8
67062	0	NULL	0	0	ch	0	1	0	0	0	
67100	931299,313273	6	6	11	ch	0	3	7	4	0	
67170	1567693,2573697	3	0	0	ch	0	3	6	3	1	5
67215	2558355,165415,21641,4499478	0	0	9	de	1	2	6	4	0	
67234	901174	0	0	0	de	0	3	6	0	0	
67251	792477,4245803,1042173	0	0	14	de	9	2	6	6	0	8
67268	3403566	0	0	13	de	2	3	6	4	0	
67334	0	NULL	0	0	de	9	1	3	0	0	
67531	1792965	0	0	13	de	9	2	5	0	0	7
67659	1549791	0	0	0	de	0	3	4	2	1	8
67670	3432139	0	0	0	de	0	2	4	3	1	2,8
67760	3862256	3	0	0	de	0	1	5	1	0	
67771	383618	0	0	0	de	0	3	7	1	0	
67801	1608502	0	0	0	de	0	1	3	2	0	
67805	4427905	3	0	21	de	1	1	6	4	2	
67962	736866	3	3	8	ch	0	3	6	4	0	
68001	0	NULL	0	0	de	2	1	3	0	3	5
68136	728041,1409397	5	0	0	de	0	3	6	4	0	
68151	4233249,3250295	0	14	21	de	2	1	5	5	0	
68265	2041057,4070241,736866	4	0	0	de	0	2	5	4	0	
68378	1138122,76887	3	14	9	de	2	3	7	4	0	3
68471	4547168,3432139,882686,524518,962959,2135130	3	12	10	de	1	3	6	3	2	2,9
68602	751977,1426397	0	0	8	de	1	3	7	3	2	8
68846	3079492	NULL	0	0	de	5	3	4	1	2	
68943	3321196,221785	5	5	2	de	9	3	7	1	2	8,2
68955	4346609	0	0	15	de	9	1	0	0	0	8
68963	0	NULL	0	0	de	1	3	4	0	1	5
69077	682906	3	0	0	de	0	2	4	1	0	
69119	502342	4	15	22	ch	0	3	5	2	0	5
69175	3099696,3582227,2314529	0	0	0	de	0	2	5	3	2	8
69199	695787,2077538,4203068	5	0	0	ch	0	3	6	3	3	3,4
69271	3913136	0	0	17	de	10	3	7	4	0	
69568	100039,3703162,3293484	0	0	19	de	2	3	5	3	0	
69583	1463412	3	2	15	ch	0	3	7	3	0	
69640	0	NULL	0	0	de	2	3	5	0	2	
69911	1072848	0	0	2	de	6	1	0	0	0	
69913	744365,2814635,239872,76751,2932493,850962	3	2	14	de	2	3	5	5	2	2,9
69918	3334180,3069610	2	0	0	de	0	2	5	3	1	
69972	502342	0	0	1	non_dach	0	1	0	0	0	
70011	3145630,2226852	4	2	14	de	10	3	6	2	0	8,3
70028	3582227	3	0	0	de	0	1	5	3	1	
70480	494116,4499767	4	3	21	de	1	3	0	0	0	
70502	3341539,3482421,229082,2013630,1551882,1178568,1935407	5	19	8	de	1	3	5	2	2	8
70612	3432139	4	0	0	de	0	2	3	1	2	8,7
70649	2915824	4	3	8	de	1	3	4	1	2	8
70688	745292,996660	0	0	22	de	3	3	5	2	0	8,2
70719	4451534,1803187,3145630,2501578	0	0	6	de	2	1	0	0	0	
70809	0	NULL	0	0	de	0	1	1	0	2	
70855	0	NULL	0	0	de	13	2	4	0	2	8,2
70993	1965731,4432950	3	0	10	de	1	3	5	3	3	7
71040	1613276	0	0	13	de	7	1	5	5	0	
71062	0	NULL	0	0	de	0	1	0	0	0	
71083	2585795,44411	0	0	0	de	0	3	7	4	0	
71197	2978502	4	0	0	de	0	3	6	2	0	8
71340	1549791	6	0	21	de	10	3	7	4	2	8
71343	848921	4	0	13	at	0	3	7	3	0	
71416	502342	2	0	0	de	0	3	4	1	1	
71440	143718,2865345	0	9	8	de	10	3	7	2	0	
71532	1057841	4	0	0	de	0	1	3	3	0	
71552	3836325,1178568,2846960,2125314,1768488,2973232	3	2	21	de	1	3	5	3	0	
71579	1441262,4427203,2925816,272304,76751,76887	3	2	21	at	0	3	6	6	0	
71586	1072848,500718	3	0	17	de	6	3	7	4	0	
71631	2470401	0	0	0	de	0	3	3	1	1	
71654	76751	0	0	0	de	0	3	4	2	0	
71716	3079492,2577443,3504609	NULL	0	0	de	9	3	4	2	2	9,8
71764	0	5	0	15	de	1	1	0	0	0	
71920	4451534,1912548,536177	3	0	23	de	4	2	4	4	2	8
71956	4284901	6	0	0	ch	0	3	7	3	2	
71974	2978502	0	0	13	de	7	2	6	4	0	8
71994	1766375,1792965,3240672	3	0	0	de	0	2	2	2	0	
72046	2427634	0	0	13	de	9	3	5	2	2	
72064	0	NULL	0	0	de	1	1	0	0	1	5
72109	2915824,655030,4470114,4321623	5	9	8	de	9	3	7	1	2	8,2
72326	4284901,1803187	0	3	21	ch	0	3	5	2	0	8
72417	3028585	4	0	0	at	0	2	5	3	3	8
72644	3894242	5	0	0	de	0	3	7	2	3	
72663	4284901	0	0	0	de	0	3	7	2	0	
72696	1581843	0	0	0	de	0	2	7	6	0	
72721	0	NULL	0	0	de	10	1	0	0	0	3,5
72940	0	0	0	6	at	0	2	5	4	0	
72996	4408755	NULL	0	0	ch	0	3	4	1	2	
73008	1314651	NULL	0	0	de	0	2	5	2	0	
73081	734667	0	0	1	de	9	1	7	7	0	
73107	2111897,2140778	4	0	0	de	0	3	0	0	2	8
73123	2314529,4274286,530114,2424638	0	0	14	ch	0	1	5	5	0	
73182	4238220	0	0	9	de	0	1	0	0	0	
73227	1581843,4480105,4008629	4	3	15	de	1	3	5	2	0	
73274	2380081,962959	0	0	0	ch	0	1	3	1	1	8
73296	4490078,682906,3913136	3	0	0	de	0	2	4	4	0	6
73333	1913940,4284901,764592,2380081	5	0	0	de	0	3	7	3	3	8,5,2
73377	3083772	4	17	13	de	2	3	7	4	2	4,8
73432	2632767,655030	4	9	18	de	3	3	6	2	0	7
73510	2573697,2111897	0	9	18	de	10	3	4	2	0	
73580	883945	4	16	15	ch	0	3	7	1	0	
73596	1549791,3240672,4052365,2645033,1371812,4160943	0	2	21	de	2	3	7	5	0	
73838	502342	0	0	0	de	0	2	4	2	0	
73854	4321623,705555,2068354	0	9	8	de	6	3	4	2	0	8,2
73857	2111897,4580338,2140778	4	3	8	de	7	2	7	5	0	
73875	0	NULL	0	0	de	0	1	2	0	0	
74137	1038436	0	0	3	de	10	2	5	4	3	1
74187	991642,4152065	0	13	22	de	2	2	4	2	1	8
74195	2314529,2573697,91188	3	14	21	de	3	2	4	4	2	5
74207	1833319,654490,3550089	0	0	21	at	0	1	7	7	0	
74228	2529785	0	0	1	de	0	1	0	0	0	
74346	976185,2978502,4545549	5	3	12	de	2	3	5	2	0	
74509	2177460,1868057	3	0	21	ch	0	3	7	4	0	
74558	1641420,1745650,2323129,612078,1174585	3	18	8	de	9	2	4	2	1	5
74596	0	NULL	0	0	de	0	2	4	0	1	5
74640	907741,265439,3081292	4	5	9	de	2	3	5	1	0	
